"persona","run_id","max_clicks","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"developer","developer-046","5","navigation","Helm","D-N1","find a checked Redis configuration","https://confighub.github.io/helm-expt/site/try.html","success","0","18","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","Try it: Redis in ten minutes · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs Co","https://confighub.github.io/helm-expt/site/try.html"
"developer","developer-047","5","navigation","Helm","D-N1","find a checked Redis configuration","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","igHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why","https://confighub.github.io/helm-expt/site/testing.html"
"developer","developer-048","5","navigation","Helm","D-N1","find a checked Redis configuration","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","igHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why","https://confighub.github.io/helm-expt/site/how-it-works.html"
"developer","developer-049","5","navigation","Helm","D-N1","find a checked Redis configuration","https://confighub.github.io/helm-expt/site/docs.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","igHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why","https://confighub.github.io/helm-expt/site/docs.html"
"developer","developer-050","5","navigation","Helm","D-N1","find a checked Redis configuration","https://confighub.github.io/helm-expt/site/confighub.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","igHub Catalog Find a configuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why","https://confighub.github.io/helm-expt/site/confighub.html"
"developer","developer-051","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/index.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/index.html","Config Workshop · Understand and test your configuration","Platforms and stacks Operate Why trust it Docs ConfigHub Helm first · AICR, Timoni, OCI and YAML examples See what your configuration will do Bring the configuration you or your AI just created. Config Workshop renders it","https://confighub.github.io/helm-expt/site/index.html"
"developer","developer-052","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/ai.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ai.html","AI with review and evidence · Config Workshop","AI with review and evidence · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust","https://confighub.github.io/helm-expt/site/ai.html"
"developer","developer-053","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/ask.html","success","0","21","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/ask.html"
"developer","developer-054","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/promote.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/promote.html","Promote my config · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/promote.html"
"developer","developer-055","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","23","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/charts/index.html"
"developer","developer-056","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/try.html","success","0","20","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try it: Redis in ten minutes · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/try.html"
"developer","developer-057","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/testing.html","success","0","18","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/testing.html"
"developer","developer-058","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Operate · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/how-it-works.html"
"developer","developer-059","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/docs.html","success","0","24","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/docs.html"
"developer","developer-060","5","navigation","Helm","D-N2","find help for AI-written Helm values","https://confighub.github.io/helm-expt/site/confighub.html","success","0","22","yes","3","no","3","3","yes","yes","continue","https://confighub.github.io/helm-expt/site/confighub.html","Use ConfigHub · Config Workshop","figuration Is my configuration right? Try it: Redis in ten minutes Detailed Redis walkthrough Run it with Flux, Argo CD, or kubectl What charts hide Did a version change? Did a chart stop pulling? Why did Helm ignore my va","https://confighub.github.io/helm-expt/site/confighub.html"
"developer","developer-061","5","navigation","AICR","D-N3","find the AICR v0.19 record and its remaining hardware test","https://confighub.github.io/helm-expt/site/index.html","success","1","36","no","2","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/try-aicr.html","Try AICR · Config Workshop","Try AICR · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/try-aicr.html"
"developer","developer-062","5","navigation","AICR","D-N3","find the AICR v0.19 record and its remaining hardware test","https://confighub.github.io/helm-expt/site/ai.html","success","1","38","no","3","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/try-aicr.html","Try AICR · Config Workshop","Try AICR · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/ai.html -> https://confighub.github.io/helm-expt/site/try-aicr.html"
"developer","developer-063","5","navigation","AICR","D-N3","find the AICR v0.19 record and its remaining hardware test","https://confighub.github.io/helm-expt/site/ask.html","success","1","123","no","2","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/try-aicr.html","Try AICR · Config Workshop","Try AICR · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/ask.html -> https://confighub.github.io/helm-expt/site/try-aicr.html"
"developer","developer-064","5","navigation","AICR","D-N3","find the AICR v0.19 record and its remaining hardware test","https://confighub.github.io/helm-expt/site/promote.html","success","1","43","no","2","yes","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/try-aicr.html","Try AICR · Config Workshop","Try AICR · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Catalog Platforms and stacks Operate Why trust it Docs ConfigHub Catalog","https://confighub.github.io/helm-expt/site/promote.html -> https://confighub.github.io/helm-expt/site/try-aicr.html"
"developer","developer-065","5","navigation","AICR","D-N3","find the AICR v0.19 record and its remaining hardware test","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","24","yes","5","no","5","5","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","AI infrastructure section starts with a CPU model and continues into AICR, NIM, and EKS. A new review adds a version instead of replacing the package you already used. If your chart, version, or question is missing, check y","https://confighub.github.io/helm-expt/site/charts/index.html"
