"persona","run_id","category","format","goal_code","goal","start_url","outcome","clicks","elapsed_ms","start_complete","start_matched_groups","first_click_accurate","matched_groups","total_groups","actionable","next_action_clear","disposition","evidence_url","evidence_title","evidence_excerpt","path"
"developer","developer-056","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/guides.html","success","0","18","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","ork through an example like yours Start from your own Helm values, an AICR recipe for AI infrastructure, an existing OCI package, or Kubernetes YAML. Each example carries the commands and the evidence for one worked flow, in","https://confighub.github.io/helm-expt/site/guides.html"
"developer","developer-057","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/ask.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","ial you are allowed to publish. Starting format Helm chart and values AICR recipe OCI package Kubernetes YAML Existing release or deployment More than one source Unknown Source reference Candidate objects Comparison objects","https://confighub.github.io/helm-expt/site/ask.html"
"developer","developer-058","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/charts/index.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/charts/index.html","Component Catalog · Config Workshop","AI infrastructure section starts with a CPU model and continues into AICR, NIM, and EKS. A new review adds a version instead of replacing the package you already used. If your chart, version, or question is missing, check y","https://confighub.github.io/helm-expt/site/charts/index.html"
"developer","developer-059","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/try.html","success","0","18","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","ur configuration with your AI assistant . Other paths: choose a Helm, AICR, OCI, YAML, promotion, or fleet example , continue the detailed Redis walkthrough , or keep the result in ConfigHub . The first three steps use no Co","https://confighub.github.io/helm-expt/site/try.html"
"developer","developer-060","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/testing.html","success","0","21","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","NGINX review · OCI publication · GitHub source · ConfigHub example An AICR recipe or inference stack Try one AICR configuration. Pull and verify the seven-Application CPU starter without an account, cluster, or GPU. Then com","https://confighub.github.io/helm-expt/site/testing.html"
"developer","developer-061","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/how-it-works.html","success","0","20","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/how-it-works.html","Choose How To Deploy It · Config Workshop","ve inspected the Kubernetes objects. They may have come from Helm, an AICR recipe for AI infrastructure, cub installer, OCI, or plain YAML. You can stop with local files, publish them directly as OCI, or save them in ConfigH","https://confighub.github.io/helm-expt/site/how-it-works.html"
"developer","developer-062","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/docs.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","ed. Use these guides for commands and detailed instructions for Helm, AICR, OCI, YAML, and ConfigHub. Start with a configuration Can I try one simple package? Try Redis for a short local exercise with no server, cluster, or","https://confighub.github.io/helm-expt/site/docs.html"
"developer","developer-063","navigation","AICR","D-N3","find the AICR starting example","https://confighub.github.io/helm-expt/site/confighub.html","success","1","41","no","1","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html#managed","Worked Examples · Config Workshop","NGINX review · OCI publication · GitHub source · ConfigHub example An AICR recipe or inference stack Try one AICR configuration. Pull and verify the seven-Application CPU starter without an account, cluster, or GPU. Then com","https://confighub.github.io/helm-expt/site/confighub.html -> https://confighub.github.io/helm-expt/site/testing.html#managed"
"developer","developer-064","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/index.html","success","1","36","no","2","yes","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","page starts with rendered Kubernetes YAML. Render a chart or pull an OCI package on your machine, then check the exact objects here. Your files stay in this browser. Checking private configuration? Keep the chart, values,","https://confighub.github.io/helm-expt/site/index.html -> https://confighub.github.io/helm-expt/site/ask.html"
"developer","developer-065","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/guides.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/guides.html","Guides · Config Workshop","ur own Helm values, an AICR recipe for AI infrastructure, an existing OCI package, or Kubernetes YAML. Each example carries the commands and the evidence for one worked flow, including promotions, fleet rollouts, and policy","https://confighub.github.io/helm-expt/site/guides.html"
"developer","developer-066","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/ask.html","success","0","19","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/ask.html","Check my config · Config Workshop","page starts with rendered Kubernetes YAML. Render a chart or pull an OCI package on your machine, then check the exact objects here. Your files stay in this browser. Checking private configuration? Keep the chart, values,","https://confighub.github.io/helm-expt/site/ask.html"
"developer","developer-067","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/charts/index.html","success","2","59","no","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/data/installer-oci-packages/summary.html","Installer OCI Packages · Config Workshop","Installer OCI Packages · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Doc","https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/charts/bitnami-mongodb-19-0-7.html#matrix-options -> https://confighub.github.io/helm-expt/site/d/data/installer-oci-packages/summary.html"
"developer","developer-068","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/try.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/try.html","Try Redis · Config Workshop","ide a Kubernetes Secret before deployment. cub installer setup --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --namespace red","https://confighub.github.io/helm-expt/site/try.html"
"developer","developer-069","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/testing.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/testing.html","Worked Examples · Config Workshop","en the plugin or kustomize is missing. $ cub installer setup \ --pull oci://europe-west1-docker.pkg.dev/nth-fort-499605-q5/helm-expt/bitnami-redis:25.5.3 \ --base reuse-existing-secret \ --work-dir ./redis \ --non-interacti","https://confighub.github.io/helm-expt/site/testing.html"
"developer","developer-070","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/how-it-works.html","success","3","79","no","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/d/data/installer-oci-packages/summary.html","Installer OCI Packages · Config Workshop","Installer OCI Packages · Config Workshop Config Workshop AN EXPERIMENTAL TEST SITE FOR CONFIG TOOLS Guides Catalog Check my config Promote my config Deployment Doc","https://confighub.github.io/helm-expt/site/how-it-works.html -> https://confighub.github.io/helm-expt/site/charts/index.html -> https://confighub.github.io/helm-expt/site/charts/bitnami-mongodb-19-0-7.html#matrix-options -> https://confighub.github.io/helm-expt/site/d/data/installer-oci-packages/summary.html"
"developer","developer-071","navigation","OCI","D-N4","find an existing OCI package example","https://confighub.github.io/helm-expt/site/docs.html","success","0","22","yes","2","no","2","2","yes","yes","continue","https://confighub.github.io/helm-expt/site/docs.html","Docs · Config Workshop","e these guides for commands and detailed instructions for Helm, AICR, OCI, YAML, and ConfigHub. Start with a configuration Can I try one simple package? Try Redis for a short local exercise with no server, cluster, or accou","https://confighub.github.io/helm-expt/site/docs.html"
